id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
14661,0.5196238321233999,-2.1877121350268993,-2.358358866271239,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14663,0.5196238321233999,-0.647481766992276,1.35576472980418,0.12199753676904299,1.6603839838675871,1.0,0.0,1.0,0.0,0
14665,-1.0010043650490912,1.2778061930510032,0.8251756446505486,0.6130237671225007,1.6603839838675871,1.0,0.0,1.0,0.0,0
14666,2.8005661278821368,-0.647481766992276,0.2945865594969173,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,1
14667,0.13946678283027714,0.12263341702503563,-0.23600252565671395,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
14669,0.13946678283027714,0.5076910090336915,-0.23600252565671395,1.3495631126526875,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14670,-1.0010043650490912,-0.2624241749836202,0.2945865594969173,0.12199753676904299,1.291341350221,1.0,0.0,1.0,0.0,0
14671,0.5196238321233999,-2.1877121350268993,-0.7665916108103452,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14672,-1.0010043650490912,1.2778061930510032,1.35576472980418,0.36751065194577187,1.6603839838675871,1.0,0.0,1.0,0.0,0
14674,-0.24069026646284564,-0.647481766992276,0.2945865594969173,-1.1055680391146014,1.291341350221,1.0,0.0,1.0,0.0,0
14675,3.1807231771752593,-1.0325393590009317,-1.2971806959639764,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14676,0.13946678283027714,1.2778061930510032,1.35576472980418,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
14677,3.1807231771752593,-1.4175969510095876,-0.7665916108103452,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14680,-1.0010043650490912,-1.0325393590009317,0.8251756446505486,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
14682,-1.0010043650490912,1.2778061930510032,0.8251756446505486,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
14686,-0.6208473157559684,-0.647481766992276,-0.7665916108103452,1.1040499974759586,0.9222987165744131,1.0,0.0,1.0,0.0,0
14687,0.8997808814165227,1.2778061930510032,-0.7665916108103452,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,1
14688,0.13946678283027714,1.2778061930510032,1.35576472980418,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
14690,-1.0010043650490912,0.8927486010423473,0.8251756446505486,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
14694,0.13946678283027714,0.12263341702503563,1.35576472980418,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14702,1.2799379307096455,-1.4175969510095876,-0.7665916108103452,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14708,-0.6208473157559684,0.8927486010423473,0.8251756446505486,-0.3690286935844148,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14709,-0.6208473157559684,-1.0325393590009317,0.8251756446505486,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
14712,-0.6208473157559684,-0.2624241749836202,1.35576472980418,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14717,0.13946678283027714,-1.0325393590009317,0.8251756446505486,-0.8600549239378725,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14719,-0.6208473157559684,0.5076910090336915,0.8251756446505486,1.1040499974759586,0.9222987165744131,1.0,0.0,1.0,0.0,0
14720,1.6600949800027684,-1.0325393590009317,-1.8277697811176077,-1.5965942694680593,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14722,-1.0010043650490912,-0.647481766992276,-0.7665916108103452,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14724,-0.6208473157559684,1.2778061930510032,0.8251756446505486,-1.1055680391146014,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14725,0.5196238321233999,0.5076910090336915,1.35576472980418,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
14726,-0.24069026646284564,0.8927486010423473,-0.7665916108103452,-0.6145418087611437,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14727,2.0402520292958912,-1.8026545430182435,-1.8277697811176077,-1.1055680391146014,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14728,0.8997808814165227,-2.1877121350268993,-1.8277697811176077,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14729,2.4204090785890138,-1.0325393590009317,-1.2971806959639764,-1.5965942694680593,-2.0300423525982834,0.0,1.0,0.0,1.0,0
14730,-0.24069026646284564,-1.0325393590009317,-0.23600252565671395,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14731,-0.24069026646284564,0.8927486010423473,0.2945865594969173,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
14732,-0.6208473157559684,-0.647481766992276,0.2945865594969173,1.1040499974759586,0.9222987165744131,1.0,0.0,1.0,0.0,0
14735,3.1807231771752593,-2.1877121350268993,-0.7665916108103452,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14737,-0.6208473157559684,-0.647481766992276,-0.23600252565671395,-0.8600549239378725,0.18421344928123892,1.0,0.0,1.0,0.0,0
14739,2.4204090785890138,-1.0325393590009317,-1.8277697811176077,-1.3510811542913304,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14741,1.2799379307096455,-1.8026545430182435,-2.358358866271239,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14742,-0.24069026646284564,0.5076910090336915,-0.23600252565671395,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
14743,-1.0010043650490912,-0.2624241749836202,1.35576472980418,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14746,-1.0010043650490912,-0.647481766992276,-0.23600252565671395,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
14748,0.13946678283027714,1.2778061930510032,0.2945865594969173,-0.8600549239378725,1.291341350221,1.0,0.0,1.0,0.0,0
14753,0.13946678283027714,-1.0325393590009317,-0.23600252565671395,-1.3510811542913304,-2.0300423525982834,1.0,0.0,1.0,0.0,1
14757,-0.6208473157559684,-0.647481766992276,0.2945865594969173,-0.8600549239378725,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14758,-0.24069026646284564,0.5076910090336915,-0.23600252565671395,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
14760,2.0402520292958912,-1.0325393590009317,-1.8277697811176077,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14762,-0.24069026646284564,0.12263341702503563,-0.23600252565671395,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
14763,1.2799379307096455,-2.1877121350268993,-0.7665916108103452,-1.1055680391146014,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14767,0.13946678283027714,-0.2624241749836202,-0.23600252565671395,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
14771,2.0402520292958912,-1.8026545430182435,-1.2971806959639764,-1.5965942694680593,-1.6609997189516963,0.0,1.0,0.0,1.0,1
14773,-1.0010043650490912,0.12263341702503563,-0.7665916108103452,-1.1055680391146014,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14776,-1.0010043650490912,-0.647481766992276,1.35576472980418,0.36751065194577187,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14778,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,1.3495631126526875,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14779,0.13946678283027714,-0.2624241749836202,0.8251756446505486,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14782,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,1.5950762278294164,1.6603839838675871,1.0,0.0,1.0,0.0,0
14785,2.0402520292958912,-2.1877121350268993,-0.7665916108103452,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14791,-0.6208473157559684,-0.2624241749836202,1.35576472980418,-0.8600549239378725,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14792,0.13946678283027714,1.6628637850596588,0.8251756446505486,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14793,-0.6208473157559684,0.12263341702503563,-0.7665916108103452,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14795,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,1.3495631126526875,0.18421344928123892,1.0,0.0,1.0,0.0,1
14797,-0.24069026646284564,0.8927486010423473,-0.23600252565671395,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
14800,1.2799379307096455,-1.0325393590009317,-1.2971806959639764,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14801,-0.24069026646284564,0.8927486010423473,0.8251756446505486,1.3495631126526875,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14802,-1.0010043650490912,0.12263341702503563,-0.23600252565671395,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14803,-0.24069026646284564,0.8927486010423473,1.35576472980418,1.3495631126526875,0.553256082927826,1.0,0.0,1.0,0.0,0
14804,0.13946678283027714,0.5076910090336915,0.2945865594969173,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
14805,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,-0.1235155784076859,0.18421344928123892,1.0,0.0,1.0,0.0,0
14807,0.5196238321233999,0.5076910090336915,0.2945865594969173,-0.6145418087611437,0.18421344928123892,1.0,0.0,1.0,0.0,0
14809,-1.0010043650490912,-0.2624241749836202,-0.7665916108103452,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14810,-1.0010043650490912,-1.0325393590009317,-0.23600252565671395,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14811,0.13946678283027714,1.2778061930510032,1.35576472980418,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
14813,2.4204090785890138,-2.1877121350268993,-2.358358866271239,-1.1055680391146014,-1.2919570853051094,0.0,1.0,0.0,1.0,0
14814,-1.0010043650490912,0.8927486010423473,0.2945865594969173,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
14815,-1.0010043650490912,1.2778061930510032,0.8251756446505486,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
14817,0.13946678283027714,-0.647481766992276,-0.23600252565671395,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14818,-1.0010043650490912,0.8927486010423473,1.35576472980418,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
14820,2.0402520292958912,-0.2624241749836202,0.2945865594969173,-1.3510811542913304,-0.5538718180119352,1.0,0.0,1.0,0.0,1
14821,-0.24069026646284564,1.6628637850596588,0.2945865594969173,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14822,0.5196238321233999,-1.0325393590009317,-1.8277697811176077,-1.1055680391146014,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14824,0.13946678283027714,-1.0325393590009317,-0.23600252565671395,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
14826,0.5196238321233999,-0.2624241749836202,1.35576472980418,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14828,0.13946678283027714,1.6628637850596588,-0.7665916108103452,0.8585368822992296,1.291341350221,1.0,0.0,1.0,0.0,0
14831,-1.0010043650490912,-0.647481766992276,0.8251756446505486,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
14832,-0.6208473157559684,0.8927486010423473,0.8251756446505486,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
14833,-0.6208473157559684,1.2778061930510032,0.8251756446505486,1.5950762278294164,1.6603839838675871,1.0,0.0,1.0,0.0,0
14835,-0.24069026646284564,0.12263341702503563,0.8251756446505486,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14836,-0.6208473157559684,0.12263341702503563,1.35576472980418,-1.1055680391146014,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14838,0.13946678283027714,0.5076910090336915,0.2945865594969173,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
14839,-0.6208473157559684,0.5076910090336915,0.8251756446505486,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
14841,0.13946678283027714,0.5076910090336915,-0.7665916108103452,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
14845,-0.24069026646284564,-0.2624241749836202,1.35576472980418,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
14847,-0.24069026646284564,1.2778061930510032,0.8251756446505486,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,1
14848,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14851,0.13946678283027714,0.12263341702503563,0.8251756446505486,1.1040499974759586,0.553256082927826,1.0,0.0,1.0,0.0,0
14852,0.5196238321233999,-2.1877121350268993,-1.2971806959639764,-1.5965942694680593,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14853,-1.0010043650490912,-0.2624241749836202,0.8251756446505486,-0.3690286935844148,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14855,0.13946678283027714,-0.647481766992276,-0.23600252565671395,-0.1235155784076859,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14856,2.8005661278821368,-1.0325393590009317,-2.358358866271239,-1.3510811542913304,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14858,-0.24069026646284564,-0.647481766992276,0.8251756446505486,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
14859,1.6600949800027684,-1.0325393590009317,-0.7665916108103452,-1.1055680391146014,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14861,0.5196238321233999,-0.647481766992276,0.2945865594969173,0.6130237671225007,0.18421344928123892,1.0,0.0,1.0,0.0,0
14862,3.1807231771752593,-1.0325393590009317,-2.358358866271239,-1.5965942694680593,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14863,1.2799379307096455,-1.4175969510095876,-0.23600252565671395,-0.8600549239378725,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14866,0.13946678283027714,0.12263341702503563,0.8251756446505486,-0.6145418087611437,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14868,0.13946678283027714,0.8927486010423473,-0.7665916108103452,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14869,0.13946678283027714,0.8927486010423473,-0.7665916108103452,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14871,-0.6208473157559684,-0.647481766992276,1.35576472980418,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
14880,-1.0010043650490912,0.12263341702503563,1.35576472980418,1.3495631126526875,0.18421344928123892,1.0,0.0,1.0,0.0,0
14883,0.8997808814165227,-1.0325393590009317,-0.7665916108103452,-2.087620499821517,-1.6609997189516963,0.0,1.0,0.0,1.0,0
14885,-0.6208473157559684,-0.2624241749836202,1.35576472980418,0.8585368822992296,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14887,-0.24069026646284564,1.2778061930510032,-0.7665916108103452,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14889,-0.24069026646284564,-0.2624241749836202,0.2945865594969173,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
14891,0.13946678283027714,1.2778061930510032,0.2945865594969173,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
14893,0.8997808814165227,-2.1877121350268993,-0.7665916108103452,-1.8421073846447882,-1.6609997189516963,0.0,1.0,0.0,1.0,1
14894,-0.24069026646284564,0.8927486010423473,1.35576472980418,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
14899,-0.24069026646284564,0.8927486010423473,0.8251756446505486,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
14901,-0.24069026646284564,0.5076910090336915,0.2945865594969173,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
14903,-0.6208473157559684,0.12263341702503563,-0.7665916108103452,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
14905,2.0402520292958912,-1.0325393590009317,-2.358358866271239,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14907,2.0402520292958912,-1.8026545430182435,-1.2971806959639764,-1.1055680391146014,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14910,0.13946678283027714,1.2778061930510032,-0.23600252565671395,0.8585368822992296,1.291341350221,1.0,0.0,1.0,0.0,0
14912,-1.0010043650490912,0.8927486010423473,0.2945865594969173,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14913,0.13946678283027714,0.8927486010423473,1.35576472980418,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
14915,-0.6208473157559684,1.2778061930510032,1.35576472980418,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
14919,-1.0010043650490912,0.8927486010423473,0.2945865594969173,-0.3690286935844148,1.291341350221,1.0,0.0,1.0,0.0,0
14920,-0.6208473157559684,0.12263341702503563,-0.7665916108103452,1.1040499974759586,1.291341350221,1.0,0.0,1.0,0.0,0
14922,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14923,-1.0010043650490912,-0.647481766992276,0.2945865594969173,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
14925,0.13946678283027714,-0.2624241749836202,1.35576472980418,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
14927,1.6600949800027684,-2.1877121350268993,-2.358358866271239,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14928,-0.24069026646284564,0.8927486010423473,0.8251756446505486,-1.1055680391146014,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14930,0.5196238321233999,-1.8026545430182435,-1.8277697811176077,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
14933,-1.0010043650490912,0.8927486010423473,-0.7665916108103452,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
14934,3.1807231771752593,-1.4175969510095876,-0.7665916108103452,-1.5965942694680593,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14939,-1.0010043650490912,0.8927486010423473,-0.7665916108103452,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
14940,-1.0010043650490912,0.5076910090336915,1.35576472980418,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
14941,-0.6208473157559684,0.8927486010423473,0.2945865594969173,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
14943,-0.24069026646284564,0.5076910090336915,-0.7665916108103452,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
14944,0.13946678283027714,0.8927486010423473,-0.23600252565671395,1.1040499974759586,1.291341350221,1.0,0.0,1.0,0.0,0
14945,-1.0010043650490912,-0.647481766992276,-0.23600252565671395,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14947,0.13946678283027714,-0.647481766992276,1.35576472980418,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
14949,-0.6208473157559684,0.12263341702503563,1.35576472980418,0.6130237671225007,0.553256082927826,1.0,0.0,1.0,0.0,0
14952,-0.24069026646284564,0.5076910090336915,0.8251756446505486,1.3495631126526875,1.291341350221,1.0,0.0,1.0,0.0,0
14954,2.8005661278821368,-1.0325393590009317,-1.2971806959639764,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,0
14956,-0.24069026646284564,0.5076910090336915,0.8251756446505486,-0.1235155784076859,0.18421344928123892,1.0,0.0,1.0,0.0,0
14957,0.13946678283027714,-0.2624241749836202,0.8251756446505486,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
14958,-0.6208473157559684,0.5076910090336915,1.35576472980418,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
14959,1.6600949800027684,-1.4175969510095876,-1.2971806959639764,-2.087620499821517,-1.2919570853051094,0.0,1.0,0.0,1.0,1
14960,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
14961,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14962,0.13946678283027714,-1.0325393590009317,0.8251756446505486,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
14968,-0.24069026646284564,-0.647481766992276,1.35576472980418,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
14970,2.8005661278821368,-1.8026545430182435,-0.7665916108103452,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14971,-1.0010043650490912,0.12263341702503563,-0.7665916108103452,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
14972,0.8997808814165227,-1.8026545430182435,-2.358358866271239,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
14973,2.4204090785890138,-1.0325393590009317,-0.7665916108103452,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14974,2.4204090785890138,-1.0325393590009317,-1.2971806959639764,-1.8421073846447882,-1.6609997189516963,0.0,1.0,0.0,1.0,1
14975,1.6600949800027684,-1.0325393590009317,-1.8277697811176077,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,1
14977,-0.6208473157559684,0.5076910090336915,-0.7665916108103452,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
14978,-1.0010043650490912,1.2778061930510032,1.35576472980418,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
14979,-0.24069026646284564,-0.2624241749836202,1.35576472980418,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
14980,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,0.6130237671225007,1.6603839838675871,1.0,0.0,1.0,0.0,0
14984,0.13946678283027714,0.12263341702503563,-0.23600252565671395,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
